sep=|
DIPUTACIONES LOCALES
2019/06/03 05:47 (UTC-5)
ACTAS_ESPERADAS|ACTAS_REGISTRADAS|ACTAS_FUERA_CATALOGO|ACTAS_CAPTURADAS|PORCENTAJE_ACTAS_CAPTURADAS|ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_CONTABILIZADAS|PORCENTAJE_ACTAS_INCONSISTENCIAS|ACTAS_NO_CONTABILIZADAS|LISTA_NOMINAL_ACTAS_CONTABILIZADAS|TOTAL_VOTOS_C_CS|TOTAL_VOTOS_S_CS|PORCENTAJE_PARTICIPACION_CIUDADANA
2136|2136|0|2136|100.0000|2031|95.0842|23.0337|105|1187254|263005|262598|22.1523

CLAVE_CASILLA|CLAVE_ACTA|ID_ESTADO|ESTADO|ID_DISTRITO|DISTRITO|SECCION|ID_CASILLA|TIPO_CASILLA|EXT_CONTIGUA|UBICACION_CASILLA|TIPO_ACTA|TOTAL_BOLETAS_SOBRANTES|TOTAL_PERSONAS_VOTARON|TOTAL_REP_PARTIDO_CI_VOTARON|TOTAL_VOTOS_SACADOS|PAN|PRI|PRD|PVEM|PT|MC|MORENA|MAS|CQROO|PESQROO|C_PAN_PRD_PESQROO|C_PAN_PRD|C_PAN_PESQROO|C_PRD_PESQROO|C_PVEM_PT_MORENA|C_PVEM_PT|C_PVEM_MORENA|C_PT_MORENA|CAND_IND_1|CAND_IND_2|CAND_IND_3|NO_REGISTRADOS|NULOS|TOTAL_VOTOS_ASENTADO|TOTAL_VOTOS_CALCULADO|LISTA_NOMINAL|REPRESENTANTES_PP_CI|OBSERVACIONES|CONTABILIZADA|MECANISMOS_TRASLADO|SHA|FECHA_HORA_ACOPIO|FECHA_HORA_CAPTURA|FECHA_HORA_VERIFICACION|ORIGEN|DIGITALIZACION|TIPO_DOCUMENTO
="230396B0100"|230396B010002|23|QUINTANA ROO|13|DISTRITO 13|396|1|B|0|2|2|314|214|0|214|39|32|29|4|33|2|53|SIN DATO|1|7|4|0|0|0|0|0|0|0|-|-|-|0|9|214|213|508|0|ALGUN DATO ILEGIBLE O SIN DATO|1|D|4f49bee616662e4bc7452fcdd515fc3c63be8c939050fdbbf87dbf272f8b9d0a|2019-06-02 21:28:00|2019-06-02 21:31:01|2019-06-02 21:32:49|CATD|ESCANER|ACTA PREP
="230396E0100"|230396E010002|23|QUINTANA ROO|13|DISTRITO 13|396|1|E|0|2|2|265|134|3|134|19|14|6|10|14|0|50|0|4|4|0|0|0|0|1|1|1|0|-|-|-|0|11|134|135|379|3||1|D|b123eb9082cea1c3cca059289f04d14ed1ad4533594590b76c344f9cbfb5ef4f|2019-06-02 22:41:00|2019-06-02 22:48:16|2019-06-02 22:50:27|CATD|ESCANER|ACTA PREP
="230396E0101"|230396E010102|23|QUINTANA ROO|13|DISTRITO 13|396|1|E|1|2|2|261|138|1|138|17|30|6|2|17|0|48|1|2|1|0|0|0|0|2|1|1|0|-|-|-|0|10|138|138|379|1||1|D|b9e643ea95e6fb0f1e003a91a5ab6e292ee64869b1f8176a00c5cfe14f9f5045|2019-06-02 22:35:00|2019-06-02 22:40:34|2019-06-02 22:42:48|CATD|ESCANER|ACTA PREP
="230396E0200"|230396E020002|23|QUINTANA ROO|13|DISTRITO 13|396|2|E|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|625|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|D|||2019-06-03 04:35:53|2019-06-03 04:36:59|CATD|ESCANER|
="230396E0201"|230396E020102|23|QUINTANA ROO|13|DISTRITO 13|396|2|E|1|2|2|461|184|0|184|39|46|8|9|26|0|16|0|8|6|0|2|0|0|0|2|0|3|-|-|-|0|19|184|184|625|0||1|D|e36ac66ae1d95a370d7eb9be422d6fa442e68b3a7de9fdd9a8b48c275eed581a|2019-06-02 22:31:00|2019-06-02 22:37:52|2019-06-02 22:40:07|CATD|ESCANER|ACTA PREP
="230396E0202"|230396E020202|23|QUINTANA ROO|13|DISTRITO 13|396|2|E|2|2|2|469|176|0|176|30|36|8|5|56|1|16|0|4|1|0|1|1|0|0|1|0|1|-|-|-|0|15|176|176|625|0||1|D|f4024d23f93e884457298243b40750641d810815210ec28f4688ef140cc9b766|2019-06-02 21:29:00|2019-06-02 21:32:12|2019-06-02 21:34:46|CATD|ESCANER|ACTA PREP
="230396E0300"|230396E030002|23|QUINTANA ROO|13|DISTRITO 13|396|3|E|0|2|2|481|202|2|385|32|38|6|4|16|1|69|2|13|2|5|1|SIN DATO|1|SIN DATO|1|SIN DATO|2|-|-|-|SIN DATO|11|204|204|662|2|ALGUN DATO ILEGIBLE O SIN DATO|1|D|0a336224ba52e875a49906e40f4ab878e3a30b0c23918e2f014bb4f75bec110f|2019-06-02 21:30:00|2019-06-02 21:35:08|2019-06-02 21:38:05|CATD|ESCANER|ACTA PREP
="230397B0100"|230397B010002|23|QUINTANA ROO|13|DISTRITO 13|397|1|B|0|2|2|370|338|2|340|35|63|23|2|70|12|43|5|54|2|9|4|0|0|1|1|0|0|-|-|-|0|16|340|340|690|2||1|F|43ca21531ce5c8c1cb7abf3353ebe4f30aabadba062f8859b0b19a8fff401101|2019-06-02 22:04:36|2019-06-02 22:29:58|2019-06-02 22:31:56|CASILLA|MOVIL|ACTA PREP
="230398B0100"|230398B010002|23|QUINTANA ROO|13|DISTRITO 13|398|1|B|0|2|2|297|300|0|300|48|35|24|0|34|34|26|13|45|5|6|4|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|2|-|-|-|SIN DATO|12|300|288|577|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|769cadb702a60586562a8ed98be709e606625c6e80726aa021bd0f0c8850026b|2019-06-02 22:04:54|2019-06-02 22:26:21|2019-06-02 22:30:05|CASILLA|MOVIL|ACTA PREP
="230399B0100"|230399B010002|23|QUINTANA ROO|13|DISTRITO 13|399|1|B|0|2|2|143|74|1|75|10|23|16|0|4|0|11|1|5|1|SIN DATO|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|3|75|75|198|1|ALGUN DATO ILEGIBLE O SIN DATO|1|F|1b668a5bf230ef0e32b6d57cca349b345f4dad06a8365bfd7776c62a5db81e8a|2019-06-03 01:44:00|2019-06-03 01:49:40|2019-06-03 01:52:00|CATD|ESCANER|ACTA PREP
="230400B0100"|230400B010002|23|QUINTANA ROO|13|DISTRITO 13|400|1|B|0|2|2|367|277|0|277|106|54|19|4|8|3|49|4|17|2|1|5|0|0|0|1|0|0|-|-|-|0|4|277|277|624|0||1|F|e1881506f6944afe8581e027d5281855a4dd705213a2dd6189f9ffdda215aaab|2019-06-02 19:55:22|2019-06-02 19:59:01|2019-06-02 20:03:01|CASILLA|MOVIL|ACTA PREP
="230401B0100"|230401B010002|23|QUINTANA ROO|13|DISTRITO 13|401|1|B|0|2|2|296|267|1|267|10|69|16|2|36|5|101|1|13|2|0|0|0|0|1|1|0|1|-|-|-|0|9|267|267|543|1||1|F|466f07647dcb1a6ce59d48f78c0fb25614d6df9ca58c2b1f019ff681a575c3d3|2019-06-03 01:52:00|2019-06-03 02:00:56|2019-06-03 02:04:40|CATD|ESCANER|ACTA PREP
="230402B0100"|230402B010002|23|QUINTANA ROO|13|DISTRITO 13|402|1|B|0|2|2|253|212|0|212|22|78|4|3|33|2|59|2|1|1|0|0|0|0|1|1|0|0|-|-|-|0|5|212|212|445|0||1|F|2c8ce55fd35431c7aed967323e067b3886050aa3575f56706dfdb480096194ad|2019-06-03 02:00:00|2019-06-03 02:14:53|2019-06-03 02:19:20|CATD|ESCANER|ACTA PREP
="230402C0100"|230402C010002|23|QUINTANA ROO|13|DISTRITO 13|402|1|C|0|2|2|236|229|0|229|27|72|7|9|26|4|70|1|1|5|0|0|0|0|0|0|0|3|-|-|-|0|4|229|229|445|0||1|F|18e395adf1984f22d67875b70ab53a43f92cd1bd9c0d6bf39ae45b5586415127|2019-06-03 01:41:00|2019-06-03 01:46:21|2019-06-03 01:49:46|CATD|ESCANER|ACTA PREP
="230403B0100"|230403B010002|23|QUINTANA ROO|13|DISTRITO 13|403|1|B|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|595|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:36:57|2019-06-03 04:37:32|CATD|ESCANER|
="230403E0100"|230403E010002|23|QUINTANA ROO|13|DISTRITO 13|403|1|E|0|2|2|164|100|0|100|2|13|8|0|19|0|19|1|33|0|0|0|0|0|0|1|0|0|-|-|-|0|4|100|100|244|0||1|F|c34387a25fce1f09bcef03857abfc32aaa695bbb484a183037f88c6d18829fe9|2019-06-03 01:51:00|2019-06-03 01:57:44|2019-06-03 02:05:13|CATD|ESCANER|ACTA PREP
="230403E0200"|230403E020002|23|QUINTANA ROO|13|DISTRITO 13|403|2|E|0|2|2|225|238|0|238|21|33|25|1|90|0|27|0|3|2|5|11|4|SIN DATO|4|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|16|238|242|443|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|0192eaebf306d62598bbe3a7b981ec062f166b7e00f5ce5f9150c1e739961166|2019-06-03 01:46:00|2019-06-03 01:55:12|2019-06-03 01:57:11|CATD|ESCANER|ACTA PREP
="230403E0300"|230403E030002|23|QUINTANA ROO|13|DISTRITO 13|403|3|E|0|2|2|234|115|0|SIN DATO|7|32|22|1|5|0|35|0|3|0|4|2|0|0|0|0|0|0|-|-|-|0|4|115|115|329|0||1|F|d0bc0241063a95e83b70eb84a1d6342e8811445740baac8f4f778b61af08cdb5|2019-06-03 01:40:00|2019-06-03 01:45:34|2019-06-03 01:49:10|CATD|ESCANER|ACTA PREP
="230404B0100"|230404B010002|23|QUINTANA ROO|13|DISTRITO 13|404|1|B|0|2|2|348|170|1|171|21|30|19|10|24|SIN DATO|44|1|7|5|SIN DATO|3|SIN DATO|SIN DATO|SIN DATO|1|1|SIN DATO|-|-|-|SIN DATO|5|SIN DATO|171|532|1|ALGUN DATO ILEGIBLE O SIN DATO|1|F|81728b227bfabc47979f1f14657a0d6ceb77bdbc34d03f765e484c6a0a085c17|2019-06-02 22:05:22|2019-06-02 22:21:16|2019-06-02 22:23:22|CASILLA|MOVIL|ACTA PREP
="230404C0100"|230404C010002|23|QUINTANA ROO|13|DISTRITO 13|404|1|C|0|2|2|372|180|0|180|32|43|15|3|18|1|40|0|8|6|3|8|0|0|0|0|0|0|-|-|-|0|3|180|180|532|0||1|F|0ff2c2550979a935694c3542508cbf3115e684d3235ca8bd046c0d48379d5879|2019-06-03 01:48:00|2019-06-03 01:54:22|2019-06-03 02:01:09|CATD|ESCANER|ACTA PREP
="230405B0100"|230405B010002|23|QUINTANA ROO|13|DISTRITO 13|405|1|B|0|1|2|484|193|6|199|22|49|11|0|20|9|50|2|15|2|4|2|1|0|2|0|0|1|-|-|-|0|9|199|199|663|6||1|D|92770bb82fe02606112a5683fbfc6ec859276f7e00c64b0f1cf2abc8709f3e5c|2019-06-02 20:09:00|2019-06-02 20:12:07|2019-06-02 20:14:07|CATD|ESCANER|ACTA PREP
="230405C0100"|230405C010002|23|QUINTANA ROO|13|DISTRITO 13|405|1|C|0|1|2|497|184|4|184|30|41|8|2|20|5|47|2|16|0|0|0|0|0|1|1|0|0|-|-|-|0|11|184|184|662|4||1|D|17a2b239e83094e1048050595691e4a20555fc79167b8debca69dd4a75ce2b33|2019-06-02 21:03:00|2019-06-02 21:05:34|2019-06-02 21:07:48|CATD|ESCANER|ACTA PREP
="230405C0200"|230405C020002|23|QUINTANA ROO|13|DISTRITO 13|405|2|C|0|1|2|523|151|7|158|14|36|12|3|19|3|49|3|4|1|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|12|158|158|662|7|ALGUN DATO ILEGIBLE O SIN DATO|1|D|efcb7493bcc7ecbee2304c0ddc2dbd517f6f0fe8a8030ca58006d819fd8afb8d|2019-06-02 20:58:00|2019-06-02 21:01:39|2019-06-02 21:04:24|CATD|ESCANER|CC
="230405C0300"|230405C030002|23|QUINTANA ROO|13|DISTRITO 13|405|3|C|0|1|2|514|164|4|168|18|44|10|1|18|2|39|3|15|3|1|0|0|0|3|0|1|2|-|-|-|0|8|168|168|662|4||1|D|5c2a9cbce8d35b8d92e26e37bb4b8d3953687ab19ec01cee304d60748de62d18|2019-06-02 21:07:00|2019-06-02 21:10:16|2019-06-02 21:12:09|CATD|ESCANER|ACTA PREP
="230405C0400"|230405C040002|23|QUINTANA ROO|13|DISTRITO 13|405|4|C|0|1|2|682|164|5|164|27|34|7|SIN DATO|23|7|36|2|13|SIN DATO|SIN DATO|4|SIN DATO|SIN DATO|4|SIN DATO|2|2|-|-|-|5|5|164|171|662|5|ALGUN DATO ILEGIBLE O SIN DATO|1|D|e92a0d1e64bb443e20c29e53da09af706a113205c30e641b09706cf490e2989c|2019-06-02 20:43:00|2019-06-02 20:56:41|2019-06-02 20:58:48|CATD|ESCANER|ACTA PREP
="230406B0100"|230406B010002|23|QUINTANA ROO|13|DISTRITO 13|406|1|B|0|2|2|395|191|4|195|26|32|18|2|18|3|57|6|13|1|2|5|SIN DATO|SIN DATO|2|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|9|195|195|570|4|ALGUN DATO ILEGIBLE O SIN DATO|1|D|35680c10a8e84ed63e3a0dd6b9a59c8ff6df70d871674856fbad73181de09917|2019-06-02 19:32:55|2019-06-02 19:36:01|2019-06-02 19:38:25|CASILLA|MOVIL|ACTA PREP
="230406C0100"|230406C010002|23|QUINTANA ROO|13|DISTRITO 13|406|1|C|0|2|2|406|181|3|182|28|42|17|1|14|5|40|4|19|0|0|2|0|0|1|1|2|4|-|-|-|SIN DATO|SIN DATO|SIN DATO|180|570|3|ALGUN DATO ILEGIBLE O SIN DATO|1|D|d46d3fd19117f37fec0e9651f36408e6567bc4e0dfe4c0ae67681dad95c32a6e|2019-06-02 21:16:00|2019-06-02 21:26:39|2019-06-02 21:31:28|CATD|ESCANER|ACTA PREP
="230407B0100"|230407B010002|23|QUINTANA ROO|13|DISTRITO 13|407|1|B|0|2|2|354|193|1|194|22|54|8|6|9|3|58|10|2|3|0|4|0|0|0|0|0|3|-|-|-|0|12|194|194|528|1||1|D|bd7cfa893a78aed25a7ce0ad17000fc2b2d1c7b4310ee11fde833307b6603b7e|2019-06-02 20:49:00|2019-06-02 20:52:11|2019-06-02 20:55:50|CATD|ESCANER|ACTA PREP
="230407C0100"|230407C010002|23|QUINTANA ROO|13|DISTRITO 13|407|1|C|0|2|2|383|160|5|165|20|46|6|1|15|3|43|6|6|2|1|4|0|0|2|0|0|5|-|-|-|0|5|165|165|528|5||1|D|5123da169d2deb5aa16d564b6b0b67fee4dd1f545552a0477f0074b15a95af6b|2019-06-02 20:32:00|2019-06-02 20:35:18|2019-06-02 20:38:06|CATD|ESCANER|ACTA PREP
="230407C0200"|230407C020002|23|QUINTANA ROO|13|DISTRITO 13|407|2|C|0|2|2|345|197|4|201|28|55|9|0|19|4|53|7|1|4|3|5|SIN DATO|SIN DATO|2|SIN DATO|2|2|-|-|-|SIN DATO|9|201|203|527|4|ALGUN DATO ILEGIBLE O SIN DATO|1|D|418c4ebdbfa8d1f2256910caebd074085be959b02303ba57a8f14fd27c1ce73f|2019-06-02 19:40:54|2019-06-02 19:46:46|2019-06-02 19:48:53|CASILLA|MOVIL|ACTA PREP
="230408B0100"|230408B010002|23|QUINTANA ROO|13|DISTRITO 13|408|1|B|0|2|2|461|201|3|204|22|49|14|1|40|3|44|5|8|3|2|0|0|0|1|0|0|4|-|-|-|SIN DATO|8|204|204|645|3|ALGUN DATO ILEGIBLE O SIN DATO|1|D|c61a82af94150e8a0fd7cc6924a391d99b1cf65e3a83937eeb028778377799b7|2019-06-02 20:42:59|2019-06-02 21:20:18|2019-06-02 21:20:48|CASILLA|MOVIL|ACTA PREP
="230408C0100"|230408C010002|23|QUINTANA ROO|13|DISTRITO 13|408|1|C|0|2|2|494|171|0|171|32|47|9|2|21|3|31|3|5|2|1|4|1|0|0|1|0|1|-|-|-|0|8|171|171|645|0||1|D|e0312f07afdd7a0da502ac40e84c992ac0864201b066aaaa3aecd876d290bc6d|2019-06-02 20:34:47|2019-06-02 21:14:07|2019-06-02 21:15:32|CASILLA|MOVIL|ACTA PREP
="230408C0200"|230408C020002|23|QUINTANA ROO|13|DISTRITO 13|408|2|C|0|2|2|498|166|0|166|33|23|10|2|20|2|48|6|6|1|2|2|SIN DATO|SIN DATO|1|1|SIN DATO|1|-|-|-|SIN DATO|8|166|166|644|0|ALGUN DATO ILEGIBLE O SIN DATO|1|D|c06a7f1dcf87bf484cf46edd6b46cc9d062a5023a2f3722fc1106f750d2dd29c|2019-06-02 20:29:07|2019-06-02 20:37:49|2019-06-02 20:39:12|CASILLA|MOVIL|ACTA PREP
="230408C0300"|230408C030002|23|QUINTANA ROO|13|DISTRITO 13|408|3|C|0|2|2|446|214|4|218|28|56|7|2|36|2|64|1|0|1|0|1|0|0|0|0|0|0|-|-|-|0|5|218|203|644|4||1|D|fd2e8ff335c50131c75bda82f85ae66cd7a2aed0d1751ef5c19cb4e90a328fc4|2019-06-02 20:50:23|2019-06-02 21:21:57|2019-06-02 21:23:16|CASILLA|MOVIL|ACTA PREP
="230409B0100"|230409B010002|23|QUINTANA ROO|13|DISTRITO 13|409|1|B|0|2|2|546|190|0|190|30|45|8|1|11|4|71|3|5|1|0|1|0|0|4|0|1|3|-|-|-|SIN DATO|2|190|190|716|0|ALGUN DATO ILEGIBLE O SIN DATO|1|D|278f4428946bd51b3f40a7471caa13af5e5b952f46fe76479131b5eab47b3061|2019-06-02 20:17:12|2019-06-02 20:22:03|2019-06-02 20:23:41|CASILLA|MOVIL|ACTA PREP
="230409C0100"|230409C010002|23|QUINTANA ROO|13|DISTRITO 13|409|1|C|0|2|2|SIN DATO|199|5|199|28|45|3|3|12|0|70|7|17|3|2|2|0|0|2|0|0|3|-|-|-|SIN DATO|2|199|199|716|5|ALGUN DATO ILEGIBLE O SIN DATO|1|D|52d912f6750ff0f6e31860b361be3d9dd6c9d71fa885c563f334af7e7d520a79|2019-06-02 19:36:23|2019-06-02 19:40:48|2019-06-02 19:42:59|CASILLA|MOVIL|ACTA PREP
="230414B0100"|230414B010002|23|QUINTANA ROO|13|DISTRITO 13|414|1|B|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|521|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:41:35|2019-06-03 04:42:32|CATD|ESCANER|
="230414C0100"|230414C010002|23|QUINTANA ROO|13|DISTRITO 13|414|1|C|0|2|2|413|128|0|SIN DATO|25|24|16|SIN DATO|11|1|31|1|12|1|0|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|-|-|-|SIN DATO|4|SIN DATO|127|521|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|02d1356c0586f7fac06c0a5fe8c0c480e5c429f608010b1ebe8120e221122d01|2019-06-03 01:07:00|2019-06-03 01:14:14|2019-06-03 01:17:47|CATD|ESCANER|ACTA PREP
="230415B0100"|230415B010002|23|QUINTANA ROO|13|DISTRITO 13|415|1|B|0|2|2|538|172|0|172|16|14|5|1|22|3|93|1|7|1|0|1|0|0|0|0|0|2|-|-|-|0|6|172|172|690|0||1|F|dc577799dce5a4c857b3d5f3782a140f3a63f27927cfb957ab9e20a189b2180b|2019-06-02 21:05:43|2019-06-02 22:19:00|2019-06-02 22:22:33|CASILLA|MOVIL|ACTA PREP
="230415C0100"|230415C010002|23|QUINTANA ROO|13|DISTRITO 13|415|1|C|0|2|2|524|182|0|182|9|30|14|4|19|4|74|2|9|2|1|4|0|0|0|0|0|2|-|-|-|SIN DATO|9|183|183|689|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|61ea29a9d7891c631dab789cb5d133baf1f5cefbd50983d1b4c25f5cfbb42d8d|2019-06-02 21:27:00|2019-06-02 22:15:16|2019-06-02 22:16:08|CASILLA|MOVIL|ACTA PREP
="230415E0100"|230415E010002|23|QUINTANA ROO|13|DISTRITO 13|415|1|E|0|2|2|317|143|0|143|37|27|12|1|13|1|33|0|3|1|1|SIN DATO|SIN DATO|SIN DATO|1|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|12|SIN DATO|143|428|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|00413a1524cb9a2b33ad80f21ef99a6c4680775d7966be7eea78d3b5395647ca|2019-06-02 21:21:01|2019-06-02 22:11:25|2019-06-02 22:13:42|CASILLA|MOVIL|ACTA PREP
="230416B0100"|230416B010002|23|QUINTANA ROO|13|DISTRITO 13|416|1|B|0|2|2|354|117|0|117|18|34|3|2|8|1|34|0|4|2|0|1|0|0|2|2|1|0|-|-|-|0|5|117|117|453|0||1|F|e3d3cfc860147184adf2b33bf10368ecf083d674a352f9d0e59d8b9314b7bf6a|2019-06-03 01:24:00|2019-06-03 01:29:25|2019-06-03 01:31:28|CATD|ESCANER|ACTA PREP
="230416C0100"|230416C010002|23|QUINTANA ROO|13|DISTRITO 13|416|1|C|0|2|2|302|167|2|169|42|36|9|10|10|0|41|1|6|3|0|1|0|0|1|1|0|1|-|-|-|0|8|169|170|452|2||1|F|0f3c0fa992677e587d721553e23082d550e5fbd8e8d6221cb3b27fd5141ffd32|2019-06-03 01:25:00|2019-06-03 01:30:28|2019-06-03 01:32:17|CATD|ESCANER|ACTA PREP
="230417B0100"|230417B010002|23|QUINTANA ROO|13|DISTRITO 13|417|1|B|0|2|2|447|173|0|173|16|30|13|2|9|1|64|0|17|2|0|0|1|0|1|0|0|2|-|-|-|0|15|173|173|600|0||1|F|1849603d17390455f28d77fc95f28abe9ff94f12e1d634de39e7d5b5adeaf09b|2019-06-03 04:12:00|2019-06-03 04:26:37|2019-06-03 04:32:16|CATD|ESCANER|ACTA PREP
="230417C0100"|230417C010002|23|QUINTANA ROO|13|DISTRITO 13|417|1|C|0|2|2|463|157|0|157|22|17|13|4|8|3|56|0|20|1|0|2|1|0|1|0|1|0|-|-|-|SIN DATO|8|157|157|600|0|ALGUN DATO ILEGIBLE O SIN DATO|1|F|ac63d2fcf9bc1879f2963635660ee264887083ba24f81b69322037b5eedba611|2019-06-03 01:16:00|2019-06-03 01:21:15|2019-06-03 01:23:13|CATD|ESCANER|ACTA PREP
="230418B0100"|230418B010002|23|QUINTANA ROO|13|DISTRITO 13|418|1|B|0|2|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|-|-|-|0|0|0|0|724|0|SIN ACTA POR PAQUETE NO ENTREGADO|0|F|||2019-06-03 04:41:42|2019-06-03 04:42:12|CATD|ESCANER|
="230418C0100"|230418C010002|23|QUINTANA ROO|13|DISTRITO 13|418|1|C|0|2|2|556|181|6|187|18|29|12|3|10|2|80|0|24|0|1|1|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|6|187|187|723|6|ALGUN DATO ILEGIBLE O SIN DATO|1|F|943a5556f08f324993da0ba306a84a7d641834b07bc80cd6deaef206f99dbb72|2019-06-03 01:09:00|2019-06-03 01:20:36|2019-06-03 01:22:33|CATD|ESCANER|ACTA PREP
="230419B0100"|230419B010002|23|QUINTANA ROO|13|DISTRITO 13|419|1|B|0|2|2|483|165|1|166|8|15|15|2|6|3|86|0|12|3|0|2|0|0|1|1|0|4|-|-|-|1|7|166|166|629|1||1|F|c1a0f398fa5346a4c224f87b16040bca375e49949722978fcf667de50c65f87b|2019-06-02 20:09:15|2019-06-02 20:15:59|2019-06-02 20:17:54|CASILLA|MOVIL|ACTA PREP
="230419C0100"|230419C010002|23|QUINTANA ROO|13|DISTRITO 13|419|1|C|0|2|2|513|136|0|136|9|15|5|1|8|2|69|2|20|0|0|0|0|0|0|0|1|1|-|-|-|0|3|136|136|629|0||1|F|dd56984309eff349b137c9dc053e0c08dd32caedca1365f29e0bef1c75fb3057|2019-06-02 19:35:16|2019-06-02 19:38:54|2019-06-02 19:40:41|CASILLA|MOVIL|ACTA PREP
="230419C0200"|230419C020002|23|QUINTANA ROO|13|DISTRITO 13|419|2|C|0|2|2|483|166|0|166|17|35|1|3|7|1|67|1|2|3|0|0|1|0|0|2|0|2|-|-|-|0|6|166|148|629|0||1|F|9078a87dfc9ea03938a004641eed3e7ef0fae5d27f6c66930ddd0db22fdbaa86|2019-06-02 19:45:22|2019-06-02 19:54:25|2019-06-02 19:57:00|CASILLA|MOVIL|ACTA PREP
="230420B0100"|230420B010002|23|QUINTANA ROO|13|DISTRITO 13|420|1|B|0|2|2|565|136|2|138|50|17|11|9|10|1|31|0|7|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|7|144|144|681|2|ALGUN DATO ILEGIBLE O SIN DATO|1|F|3843a7be66d94d443d5d694a71085e2a7864df6ea8faf6ef3dfea33bfa2a498a|2019-06-03 01:26:00|2019-06-03 01:41:56|2019-06-03 01:44:55|CATD|ESCANER|ACTA PREP
="230420E0100"|230420E010002|23|QUINTANA ROO|13|DISTRITO 13|420|1|E|0|2|2|464|194|4|SIN DATO|29|54|3|6|12|3|37|2|24|3|2|SIN DATO|SIN DATO|SIN DATO|1|SIN DATO|SIN DATO|1|-|-|-|SIN DATO|SIN DATO|153|177|662|4|ALGUN DATO ILEGIBLE O SIN DATO|1|F|48d51a5cbc7fcbc085bc28647103fb9e8956e0961139b0daa89afec431eea627|2019-06-03 01:29:00|2019-06-03 01:38:12|2019-06-03 01:40:51|CATD|ESCANER|ACTA PREP
="230420E0200"|230420E020002|23|QUINTANA ROO|13|DISTRITO 13|420|2|E|0|2|2|467|102|2|102|15|14|8|3|5|1|38|2|0|1|0|0|0|0|1|0|0|0|-|-|-|0|11|102|99|549|2||1|F|8e8b78b9f33f0abe4230249e139f0f0dc685591c004662033d000660209f69b0|2019-06-02 19:08:05|2019-06-02 19:14:29|2019-06-02 19:19:13|CASILLA|MOVIL|ACTA PREP
="230430B0100"|230430B010002|23|QUINTANA ROO|13|DISTRITO 13|430|1|B|0|2|2|533|171|2|173|9|11|37|4|14|1|41|2|30|1|2|8|1|0|1|1|0|0|-|-|-|0|10|173|173|686|2||1|F|e51b64a9bd06290f9cded8a2e327837ce4402e3a80332a79eba103fb3d4dab23|2019-06-03 02:30:00|2019-06-03 02:38:33|2019-06-03 02:41:09|CATD|ESCANER|ACTA PREP
="230431B0100"|230431B010002|23|QUINTANA ROO|13|DISTRITO 13|431|1|B|0|2|2|406|119|1|120|9|2|13|7|8|4|46|5|9|SIN DATO|SIN DATO|2|SIN DATO|SIN DATO|SIN DATO|SIN DATO|2|SIN DATO|-|-|-|SIN DATO|13|120|120|506|1|ALGUN DATO ILEGIBLE O SIN DATO|1|F|7d96477974aa6db6f5b5bd5a8a52684090c48bc9153bda6444b00a25478ca419|2019-06-03 02:11:00|2019-06-03 02:17:39|2019-06-03 02:20:27|CATD|ESCANER|ACTA PREP
